transid,ID,Time Started,Time Finished,Q1_Registration,Q2: Which of the following election years did you vote in at least once? (Select all that apply)_2024 - Presidential Election,Q2: Which of the following election years did you vote in at least once? (Select all that apply)_2022 - Midterm Elections,Q2: Which of the following election years did you vote in at least once? (Select all that apply)_2020 - Presidential Election,Q2: Which of the following election years did you vote in at least once? (Select all that apply)_2018 - Midterm Elections,Q2: Which of the following election years did you vote in at least once? (Select all that apply)_2016 - Presidential Election,Q2: Which of the following election years did you vote in at least once? (Select all that apply)_2014 - Midterm Elections,Q2: Which of the following election years did you vote in at least once? (Select all that apply)_I voted in an election that occurred before the options above,Q2: Which of the following election years did you vote in at least once? (Select all that apply)_I did not vote in any of these elections / wasn't eligible to vote,Q3_Motivation,Q4_PlanCertainty,Q5_OthersVoting,Q8_Recall2024,"Q7: Rank these 10 issues from most important to least important in your view: :: Economy, Jobs & Cost of Living:",Q7: Rank these 10 issues from most important to least important in your view: :: Immigration & Border Security:,"Q7: Rank these 10 issues from most important to least important in your view: :: Crime, Public Safety & Policing:",Q7: Rank these 10 issues from most important to least important in your view: :: Foreign Policy & National Security:,"Q7: Rank these 10 issues from most important to least important in your view: :: Healthcare, Social Security & Medicare:","Q7: Rank these 10 issues from most important to least important in your view: :: Education, Housing & Family Issues:","Q7: Rank these 10 issues from most important to least important in your view: :: Energy, Climate & the Environment:",Q7: Rank these 10 issues from most important to least important in your view: :: Guns & Second Amendment Rights:,"Q7: Rank these 10 issues from most important to least important in your view: :: Civil Rights, Personal Freedoms & Social Issues:","Q7: Rank these 10 issues from most important to least important in your view: :: Political Corruption, Lobbying & Money in Politics:",Q8_PoliticalOutlook,Q10_PrimaryParty,Q16_MidtermVote,Q11_GOP2028Primary,Q12_DEM2028Primary,Q14_GE2028_Vance,"Q17: Based on the issues at hand, which party do you trust more on the following issues: :: Economy, Jobs & Cost of Living:","Q17: Based on the issues at hand, which party do you trust more on the following issues: :: Immigration & Border Security:","Q17: Based on the issues at hand, which party do you trust more on the following issues: :: Crime, Public Safety & Policing:","Q17: Based on the issues at hand, which party do you trust more on the following issues: :: Foreign Policy & National Security:","Q17: Based on the issues at hand, which party do you trust more on the following issues: :: Healthcare, Social Security & Medicare:","Q17: Based on the issues at hand, which party do you trust more on the following issues: :: Education, Housing & Family Issues:","Q17: Based on the issues at hand, which party do you trust more on the following issues: :: Energy, Climate & the Environment:","Q17: Based on the issues at hand, which party do you trust more on the following issues: :: Guns & Second Amendment Rights:","Q17: Based on the issues at hand, which party do you trust more on the following issues: :: Civil Rights, Personal Freedoms & Social Issues:","Q17: Based on the issues at hand, which party do you trust more on the following issues: :: Political Corruption, Lobbying & Money in Politics:",Q18_TrumpApprove,"Q19: Based on President Trump's position as President, rate his approval rating on his handling of each of these issues. :: Economy, Jobs & Cost of Living:","Q19: Based on President Trump's position as President, rate his approval rating on his handling of each of these issues. :: Immigration & Border Security:","Q19: Based on President Trump's position as President, rate his approval rating on his handling of each of these issues. :: Crime, Public Safety & Policing:","Q19: Based on President Trump's position as President, rate his approval rating on his handling of each of these issues. :: Foreign Policy & National Security:","Q19: Based on President Trump's position as President, rate his approval rating on his handling of each of these issues. :: Healthcare, Social Security & Medicare:","Q19: Based on President Trump's position as President, rate his approval rating on his handling of each of these issues. :: Education, Housing & Family Issues:","Q19: Based on President Trump's position as President, rate his approval rating on his handling of each of these issues. :: Energy, Climate & the Environment:","Q19: Based on President Trump's position as President, rate his approval rating on his handling of each of these issues. :: Guns & Second Amendment Rights:","Q19: Based on President Trump's position as President, rate his approval rating on his handling of each of these issues. :: Civil Rights, Personal Freedoms & Social Issues:","Q19: Based on President Trump's position as President, rate his approval rating on his handling of each of these issues. :: Political Corruption, Lobbying & Money in Politics:",Q21_EpsteinApprove,Q20_IranApprove,Q22: Do you approve or disapprove of the following individuals? Please read each name carefully. :: JD Vance:,Q22: Do you approve or disapprove of the following individuals? Please read each name carefully. :: Mike Johnson:,Q22: Do you approve or disapprove of the following individuals? Please read each name carefully. :: John Thune:,Q22: Do you approve or disapprove of the following individuals? Please read each name carefully. :: Hakeem Jeffries:,Q22: Do you approve or disapprove of the following individuals? Please read each name carefully. :: Chuck Schumer:,Q22: Do you approve or disapprove of the following individuals? Please read each name carefully. :: Robert F. Kennedy Jr.:,Q22: Do you approve or disapprove of the following individuals? Please read each name carefully. :: Marco Rubio:,Q22: Do you approve or disapprove of the following individuals? Please read each name carefully. :: Ted Cruz:,Q22: Do you approve or disapprove of the following individuals? Please read each name carefully. :: Tucker Carlson:,Q22: Do you approve or disapprove of the following individuals? Please read each name carefully. :: Thomas Massie:,Q22: Do you approve or disapprove of the following individuals? Please read each name carefully. :: Kamala Harris:,Q22: Do you approve or disapprove of the following individuals? Please read each name carefully. :: Gavin Newsom:,Q22: Do you approve or disapprove of the following individuals? Please read each name carefully. :: Pete Buttigieg:,Q22: Do you approve or disapprove of the following individuals? Please read each name carefully. :: Stephen A Smith:,Q22: Do you approve or disapprove of the following individuals? Please read each name carefully. :: Alexandria Ocasio Cortez (AOC):,Q22: Do you approve or disapprove of the following individuals? Please read each name carefully. :: Clavicular :,Q22: Do you approve or disapprove of the following individuals? Please read each name carefully. :: Nick Fuentes:,Q22: Do you approve or disapprove of the following individuals? Please read each name carefully. :: Candace Owens:,Q22: Do you approve or disapprove of the following individuals? Please read each name carefully. :: Benjamin Netanyahu:,Q22: Do you approve or disapprove of the following individuals? Please read each name carefully. :: Joe Biden:,Q22: Do you approve or disapprove of the following individuals? Please read each name carefully. :: Ron DeSantis:,Q22: Do you approve or disapprove of the following individuals? Please read each name carefully. :: Jeffery Epstein:,Q22: Do you approve or disapprove of the following individuals? Please read each name carefully. :: Kanye West:,Q22: Do you approve or disapprove of the following individuals? Please read each name carefully. :: James Fishback:,Q22: Do you approve or disapprove of the following individuals? Please read each name carefully. :: Bill Clinton:,Q22: Do you approve or disapprove of the following individuals? Please read each name carefully. :: Charlie Kirk:,Q22: Do you approve or disapprove of the following individuals? Please read each name carefully. :: Bernie Sanders:,Q22: Do you approve or disapprove of the following individuals? Please read each name carefully. :: Barron Trump:,Q22: Do you approve or disapprove of the following individuals? Please read each name carefully. :: Cory Booker:,Q22: Do you approve or disapprove of the following individuals? Please read each name carefully. :: Gretchen Whitmer:,Q22: Do you approve or disapprove of the following individuals? Please read each name carefully. :: Josh Shapiro:,Q22: Do you approve or disapprove of the following individuals? Please read each name carefully. :: Wes Moore:,Q22: Do you approve or disapprove of the following individuals? Please read each name carefully. :: Hillary Clinton:,Q22: Do you approve or disapprove of the following individuals? Please read each name carefully. :: Barack Obama:,Q22: Do you approve or disapprove of the following individuals? Please read each name carefully. :: Nancy Pelosi:,Q22: Do you approve or disapprove of the following individuals? Please read each name carefully. :: John Kiriakou:,Q22: Do you approve or disapprove of the following individuals? Please read each name carefully. :: Zohran Mamdani:,Country,Audience_General Population,Age,TPSI Gender,Household income US,Race,US Zip Code,US Region,US Division,TPSI State,US Statistical Area (CBSA),US County,Employment Status,Education,Region,Party_Detailed,Party,Vote2024_Bucket
3085758808,-1137269502,2026-03-20 18:18:48,2026-03-20 18:27:18,Yes,Selected,Selected,Selected,Selected,Selected,Selected,Not Selected,Not Selected,Extremely motivated,"Yes, I know both how and where",Most,Kamala Harris,2,7,9,8,1,10,3,5,6,4,"Mainline / Institutional Democrat (Mainstream Democratic policies, steady governance)",The Democrat Party,The Democrat Party,,Josh Shapiro,"Gavin Newsom, the Democrat",Democrat Party,Democrat Party,Democrat Party,Democrat Party,Democrat Party,Democrat Party,Democrat Party,Democrat Party,Democrat Party,Democrat Party,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Somewhat disapprove,Somewhat disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Neutral / no opinion,Strongly approve,Somewhat approve,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Neutral / no opinion,Somewhat approve,Somewhat approve,Strongly approve,Neutral / no opinion,Somewhat approve,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Strongly disapprove,Somewhat approve,Strongly disapprove,Strongly disapprove,Strongly disapprove,Neutral / no opinion,Somewhat approve,Strongly disapprove,Somewhat approve,Neutral / no opinion,Strongly approve,Strongly approve,Strongly approve,Neutral / no opinion,Somewhat approve,Strongly approve,Strongly approve,Neutral / no opinion,Somewhat approve,USA,Selected,65+,Female,"$45,000 to $49,999",White (Non-Hispanic),32164,South,South Atlantic,Florida,19660,"Flagler, FL (12035)",Retired,Bachelor's degree,Southeast Atlantic,"Mainline / Institutional Democrat (Mainstream Democratic policies, steady governance)",Democrat,Kamala Harris
3085754912,1470534737,2026-03-20 18:14:41,2026-03-20 18:24:01,Yes,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Not Selected,Extremely motivated,"Yes, I know both how and where",All or nearly all,Donald Trump,5,1,7,2,8,10,9,6,4,3,"America First Republican (Borders, national sovereignty, trade, anti-establishment)",The Republican Party,The Republican Party,Marco Rubio,,"JD Vance, the Republican",Republican Party,Republican Party,Republican Party,Republican Party,Republican Party,Republican Party,Republican Party,Republican Party,Republican Party,Republican Party,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Somewhat approve,Neutral / no opinion,Neutral / no opinion,Strongly disapprove,Strongly approve,Strongly approve,Somewhat approve,Somewhat disapprove,Neutral / no opinion,Strongly disapprove,Strongly disapprove,Strongly disapprove,Neutral / no opinion,Strongly disapprove,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Somewhat approve,Strongly disapprove,Strongly approve,Strongly disapprove,Neutral / no opinion,Neutral / no opinion,Strongly disapprove,Somewhat approve,Strongly disapprove,Somewhat approve,Neutral / no opinion,Neutral / no opinion,Somewhat disapprove,Neutral / no opinion,Strongly disapprove,Strongly disapprove,Strongly disapprove,Neutral / no opinion,Strongly disapprove,USA,Selected,65+,Male,"$200,000 to $249,999",White (Non-Hispanic),33478,South,South Atlantic,Florida,33100,"Palm Beach, FL (12099)",Retired,Some college/Associate's degree,Southeast Atlantic,"America First Republican (Borders, national sovereignty, trade, anti-establishment)",Republican,Donald Trump
3085755064,1302131205,2026-03-20 18:13:27,2026-03-20 18:25:45,Yes,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Not Selected,Extremely motivated,"Yes, I know both how and where",All or nearly all,Kamala Harris,9,8,6,7,5,10,4,2,3,1,"Mainline / Institutional Democrat (Mainstream Democratic policies, steady governance)",The Democrat Party,The Democrat Party,,Cory Booker,"Gavin Newsom, the Democrat",Democrat Party,Democrat Party,Democrat Party,Democrat Party,Democrat Party,Democrat Party,Democrat Party,Democrat Party,Democrat Party,Democrat Party,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly approve,Somewhat approve,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Neutral / no opinion,Strongly approve,Somewhat approve,Strongly approve,Neutral / no opinion,Somewhat approve,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly approve,Strongly disapprove,Strongly disapprove,Strongly disapprove,Neutral / no opinion,Strongly approve,Strongly disapprove,Somewhat approve,Strongly disapprove,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Neutral / no opinion,Somewhat approve,USA,Selected,65+,Female,"$175,000 to $199,999",White (Non-Hispanic),7405,Northeast,Middle Atlantic,New Jersey,35620,"Morris, NJ (34027)",Retired,Bachelor's degree,Mid-Atlantic,"Mainline / Institutional Democrat (Mainstream Democratic policies, steady governance)",Democrat,Kamala Harris
3085755759,1323455114,2026-03-20 18:14:35,2026-03-20 18:21:45,Yes,Selected,Selected,Selected,Selected,Selected,Selected,Not Selected,Not Selected,Extremely motivated,"Yes, I know both how and where",About half,Donald Trump,4,2,5,1,6,9,8,3,10,7,"Libertarian-Oriented Republican (Small government, low taxes, personal freedom)",The Republican Party,The Republican Party,JD Vance,,"JD Vance, the Republican",Republican Party,Republican Party,Republican Party,Republican Party,Republican Party,Republican Party,Republican Party,Republican Party,Republican Party,Neither party,Somewhat approve,Somewhat approve,Strongly approve,Strongly approve,Strongly approve,Somewhat approve,Somewhat approve,Somewhat approve,Strongly approve,Somewhat approve,Neutral / no opinion,Neutral / no opinion,Strongly approve,Somewhat approve,Somewhat approve,Neutral / no opinion,Strongly disapprove,Strongly disapprove,Somewhat approve,Somewhat approve,Neutral / no opinion,Strongly disapprove,Neutral / no opinion,Strongly disapprove,Strongly disapprove,Neutral / no opinion,Somewhat disapprove,Strongly disapprove,Neutral / no opinion,Neutral / no opinion,Somewhat disapprove,Somewhat approve,Strongly disapprove,Somewhat approve,Strongly disapprove,Strongly disapprove,Neutral / no opinion,Strongly disapprove,Somewhat approve,Strongly disapprove,Somewhat approve,Strongly disapprove,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Strongly disapprove,Strongly disapprove,Strongly disapprove,Neutral / no opinion,Strongly disapprove,USA,Selected,65+,Male,"$95,000 to $99,999",White (Non-Hispanic),37924,South,East South Central,Tennessee,28940,"Knox, TN (47093)",Retired,Bachelor's degree,Appalachia / South Interior,"Libertarian-Oriented Republican (Small government, low taxes, personal freedom)",Republican,Donald Trump
3085898072,917099509,2026-03-20 21:29:49,2026-03-20 21:35:38,Yes,Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Somewhat motivated,"Not yet, but I plan to figure it out",About half,Donald Trump,2,6,1,3,4,5,10,9,8,7,"Populist / Working-Class Republican (Jobs, wages, Social Security, cultural conservatism)",The Republican Party,The Republican Party,JD Vance,,"JD Vance, the Republican",Republican Party,Republican Party,Republican Party,Republican Party,Republican Party,Republican Party,Republican Party,Republican Party,Republican Party,Republican Party,Somewhat approve,Somewhat approve,Somewhat disapprove,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat disapprove,Somewhat approve,Somewhat approve,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Somewhat approve,Strongly disapprove,Somewhat approve,Neutral / no opinion,Somewhat approve,Neutral / no opinion,Strongly disapprove,Somewhat disapprove,Somewhat disapprove,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Strongly disapprove,Somewhat approve,Strongly disapprove,Strongly disapprove,Neutral / no opinion,Somewhat disapprove,Somewhat approve,Somewhat disapprove,Somewhat disapprove,Neutral / no opinion,Neutral / no opinion,Somewhat disapprove,Neutral / no opinion,Somewhat disapprove,Somewhat approve,Strongly disapprove,Neutral / no opinion,Neutral / no opinion,USA,Selected,45-64,Female,"$125,000 to $149,999",White (Non-Hispanic),37075,South,East South Central,Tennessee,34980,"Sumner, TN (47165)",Full-time homemaker,Bachelor's degree,Appalachia / South Interior,"Populist / Working-Class Republican (Jobs, wages, Social Security, cultural conservatism)",Republican,Donald Trump
3085906291,-1094463961,2026-03-20 21:45:06,2026-03-20 21:55:35,Yes,Selected,Not Selected,Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Somewhat motivated,"Yes, I know both how and where",All or nearly all,Donald Trump,1,7,3,8,2,4,5,6,9,10,"Suburban / Professional Republican (Taxes, economic stability, socially moderate)",The Republican Party,The Republican Party,Undecided / not sure,,"JD Vance, the Republican",Neither party,Republican Party,Republican Party,Republican Party,Democrat Party,Democrat Party,Democrat Party,Democrat Party,Democrat Party,Democrat Party,Neutral / no opinion,Somewhat disapprove,Strongly approve,Strongly approve,Strongly disapprove,Strongly disapprove,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Strongly approve,Neutral / no opinion,Neutral / no opinion,Strongly disapprove,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Somewhat disapprove,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Strongly disapprove,Strongly disapprove,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Strongly disapprove,Somewhat disapprove,Neutral / no opinion,Strongly disapprove,Somewhat disapprove,Neutral / no opinion,Strongly disapprove,Neutral / no opinion,Somewhat approve,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Somewhat disapprove,Strongly approve,Neutral / no opinion,Neutral / no opinion,Somewhat approve,USA,Selected,45-64,Female,"$175,000 to $199,999",White (Non-Hispanic),94501,West,Pacific,California,41860,"Alameda, CA (06001)",Retired,Bachelor's degree,West / Mountain / Pacific,"Suburban / Professional Republican (Taxes, economic stability, socially moderate)",Republican,Donald Trump
3085759854,2089236617,2026-03-20 18:20:02,2026-03-20 18:26:02,Yes,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Somewhat motivated,"Not yet, but I plan to figure it out",Most,Did not vote,3,9,8,7,1,6,4,10,2,5,"Progressive / Socialist Democrat (Healthcare, climate, inequality, student debt)",The Democrat Party,The Democrat Party,,Undecided / not sure,"Gavin Newsom, the Democrat",Democrat Party,Democrat Party,Democrat Party,Democrat Party,Democrat Party,Democrat Party,Democrat Party,Democrat Party,Democrat Party,Democrat Party,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Somewhat approve,Somewhat approve,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Neutral / no opinion,Somewhat approve,Neutral / no opinion,Strongly disapprove,Strongly disapprove,Strongly disapprove,Somewhat approve,Strongly disapprove,Strongly disapprove,Strongly disapprove,Neutral / no opinion,Somewhat approve,Strongly disapprove,Somewhat approve,Neutral / no opinion,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Neutral / no opinion,Somewhat approve,USA,Selected,45-64,Female,"$35,000 to $39,999",White (Non-Hispanic),75124,South,West South Central,Texas,11980,"Henderson, TX (48213)",Full-time homemaker,Bachelor's degree,Southwest,"Progressive / Socialist Democrat (Healthcare, climate, inequality, student debt)",Democrat,Did not vote
3085761063,-1512702425,2026-03-20 18:21:39,2026-03-20 18:33:07,Yes,Selected,Selected,Selected,Selected,Not Selected,Selected,Selected,Not Selected,Extremely motivated,"Yes, I know both how and where",All or nearly all,Kamala Harris,6,5,7,4,8,9,1,10,3,2,"Lean Democratic Independent (Independent, usually votes Democratic)",The Democrat Party,The Democrat Party,,Undecided / not sure,Undecided / Not sure,Undecided / Not sure,Undecided / Not sure,Republican Party,Undecided / Not sure,Democrat Party,Democrat Party,Democrat Party,Undecided / Not sure,Democrat Party,Neither party,Somewhat disapprove,Somewhat approve,Neutral / no opinion,Somewhat disapprove,Somewhat disapprove,Somewhat disapprove,Somewhat disapprove,Somewhat disapprove,Somewhat disapprove,Somewhat disapprove,Somewhat disapprove,Somewhat disapprove,Somewhat disapprove,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Somewhat approve,Somewhat disapprove,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Somewhat approve,Somewhat approve,Somewhat approve,Neutral / no opinion,Somewhat disapprove,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Somewhat disapprove,Somewhat approve,Neutral / no opinion,Strongly disapprove,Somewhat disapprove,Neutral / no opinion,Somewhat approve,Neutral / no opinion,Somewhat approve,Neutral / no opinion,Somewhat approve,Neutral / no opinion,Somewhat approve,Neutral / no opinion,Somewhat approve,Somewhat approve,Somewhat approve,Neutral / no opinion,Somewhat disapprove,USA,Selected,65+,Female,"$50,000 to $54,999",White (Non-Hispanic),2081,Northeast,New England,Massachusetts,14460,"Norfolk, MA (25021)",Employed full-time,Postgraduate degree,New England,"Lean Democratic Independent (Independent, usually votes Democratic)",Independent,Kamala Harris
3085904272,-1599145098,2026-03-20 21:41:23,2026-03-20 21:50:58,Yes,Selected,Selected,Selected,Selected,Selected,Not Selected,Not Selected,Not Selected,Extremely motivated,"Yes, I know both how and where",All or nearly all,Kamala Harris,1,10,2,9,3,5,4,8,6,7,"Progressive / Socialist Democrat (Healthcare, climate, inequality, student debt)",The Democrat Party,The Democrat Party,,Bernie Sanders,"Gavin Newsom, the Democrat",Democrat Party,Democrat Party,Democrat Party,Democrat Party,Democrat Party,Democrat Party,Democrat Party,Neither party,Democrat Party,Neither party,Strongly disapprove,Strongly disapprove,Neutral / no opinion,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Neutral / no opinion,Strongly disapprove,Somewhat disapprove,Somewhat disapprove,Strongly disapprove,Strongly disapprove,Somewhat disapprove,Strongly disapprove,Neutral / no opinion,Somewhat disapprove,Somewhat approve,Somewhat approve,Neutral / no opinion,Strongly approve,Neutral / no opinion,Strongly disapprove,Neutral / no opinion,Strongly disapprove,Somewhat approve,Strongly disapprove,Strongly disapprove,Strongly disapprove,Neutral / no opinion,Somewhat disapprove,Strongly disapprove,Strongly approve,Neutral / no opinion,Neutral / no opinion,Somewhat approve,Somewhat approve,Neutral / no opinion,Somewhat approve,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Strongly approve,USA,Selected,45-64,Female,"$200,000 to $249,999",Asian / Other,37211,South,East South Central,Tennessee,34980,"Davidson, TN (47037)",Employed full-time,Postgraduate degree,Appalachia / South Interior,"Progressive / Socialist Democrat (Healthcare, climate, inequality, student debt)",Democrat,Kamala Harris
3085760361,1898329562,2026-03-20 18:20:42,2026-03-20 18:25:24,Yes,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Not Selected,Extremely motivated,"Yes, I know both how and where",All or nearly all,Donald Trump,1,2,3,4,7,8,10,9,6,5,"Suburban / Professional Republican (Taxes, economic stability, socially moderate)",The Republican Party,The Republican Party,JD Vance,,"JD Vance, the Republican",Republican Party,Republican Party,Republican Party,Republican Party,Republican Party,Republican Party,Republican Party,Republican Party,Republican Party,Republican Party,Somewhat approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Somewhat approve,Somewhat approve,Somewhat approve,Neutral / no opinion,Somewhat approve,Somewhat approve,Neutral / no opinion,Strongly approve,Strongly approve,Somewhat approve,Somewhat approve,Strongly disapprove,Strongly disapprove,Somewhat approve,Strongly approve,Strongly approve,Somewhat disapprove,Somewhat disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Neutral / no opinion,Strongly disapprove,Neutral / no opinion,Neutral / no opinion,Strongly disapprove,Somewhat approve,Strongly disapprove,Strongly approve,Strongly disapprove,Neutral / no opinion,Neutral / no opinion,Strongly disapprove,Strongly approve,Strongly disapprove,Neutral / no opinion,Strongly disapprove,Somewhat disapprove,Somewhat disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Neutral / no opinion,Strongly disapprove,USA,Selected,45-64,Male,"$250,000 to $499,999",White (Non-Hispanic),10308,Northeast,Middle Atlantic,New York,35620,"Richmond, NY (36085)",Employed full-time,Postgraduate degree,Mid-Atlantic,"Suburban / Professional Republican (Taxes, economic stability, socially moderate)",Republican,Donald Trump
3085898190,-515973620,2026-03-20 21:30:04,2026-03-20 21:37:07,Yes,Selected,Selected,Selected,Selected,Selected,Selected,Not Selected,Not Selected,Somewhat motivated,"Yes, I know both how and where",,Kamala Harris,1,8,9,7,2,6,5,4,3,10,"Lean Democratic Independent (Independent, usually votes Democratic)",The Democrat Party,The Democrat Party,,Undecided / not sure,"Gavin Newsom, the Democrat",Democrat Party,Neither party,Neither party,Democrat Party,Democrat Party,Democrat Party,Neither party,Neither party,Neither party,Neither party,Strongly disapprove,Strongly disapprove,Strongly disapprove,Neutral / no opinion,Strongly disapprove,Strongly disapprove,Somewhat disapprove,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Strongly disapprove,Strongly disapprove,Strongly disapprove,Somewhat disapprove,Strongly disapprove,Neutral / no opinion,Neutral / no opinion,Somewhat approve,Strongly disapprove,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Strongly approve,Somewhat approve,Somewhat approve,Neutral / no opinion,Somewhat approve,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Somewhat approve,Neutral / no opinion,Strongly disapprove,Strongly disapprove,Neutral / no opinion,Somewhat approve,Somewhat disapprove,Somewhat approve,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Strongly approve,Somewhat approve,Somewhat approve,Neutral / no opinion,Neutral / no opinion,USA,Selected,45-64,Female,Prefer not to answer,White (Non-Hispanic),4083,Northeast,New England,Maine,38860,"York, ME (23031)",Disabled/Permanently Unemployed,Some college/Associate's degree,New England,"Lean Democratic Independent (Independent, usually votes Democratic)",Independent,Kamala Harris
3085758560,576663821,2026-03-20 18:18:11,2026-03-20 18:27:07,Yes,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Not Selected,Very motivated,"Not yet, but I plan to figure it out",All or nearly all,Kamala Harris,6,7,8,4,2,5,9,3,10,1,None of these / No clear political preference,The Democrat Party,The Democrat Party,,Undecided / not sure,Undecided / Not sure,Democrat Party,Democrat Party,Democrat Party,Democrat Party,Democrat Party,Democrat Party,Democrat Party,Democrat Party,Democrat Party,Democrat Party,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Somewhat disapprove,Strongly disapprove,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Strongly disapprove,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Somewhat approve,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Somewhat approve,Strongly disapprove,Neutral / no opinion,Somewhat disapprove,Neutral / no opinion,Somewhat approve,Neutral / no opinion,Somewhat approve,Strongly disapprove,Neutral / no opinion,Neutral / no opinion,Somewhat approve,Neutral / no opinion,Somewhat approve,Somewhat approve,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,USA,Selected,65+,Female,"$100,000 to $124,999",White (Non-Hispanic),7828,Northeast,Middle Atlantic,New Jersey,35620,"Morris, NJ (34027)",Full-time homemaker,Bachelor's degree,Mid-Atlantic,None of these / No clear political preference,Independent,Kamala Harris
